shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
Ruta21_0,16.1877129,-95.1984973,28
Ruta21_0,16.1878069,-95.1985355,29
Ruta21_0,16.18789,-95.1985435,30
Ruta21_0,16.187993,-95.1985415,31
Ruta21_0,16.1879312,-95.198333,32
Ruta21_0,16.187899,-95.1982525,33
Ruta21_0,16.1877998,-95.1981184,34
Ruta21_0,16.1877019,-95.1979373,35
Ruta21_0,16.1876208,-95.197598,36
Ruta21_0,16.1876105,-95.1974787,37
Ruta21_0,16.187653,-95.1973338,38
Ruta21_0,16.1877844,-95.1969838,39
Ruta21_0,16.1878294,-95.1968738,40
Ruta21_0,16.1878835,-95.1967867,41
Ruta21_0,16.1880355,-95.1966056,42
Ruta21_0,16.188097,-95.1965794,43
Ruta21_0,16.1883111,-95.1964688,44
Ruta21_0,16.1885288,-95.1963253,45
Ruta21_0,16.1886125,-95.1962569,46
Ruta21_0,16.1887374,-95.1961201,47
Ruta21_0,16.1888302,-95.1959981,48
Ruta21_0,16.1893724,-95.1958258,49
Ruta21_0,16.1895321,-95.1957741,50
Ruta21_0,16.1902125,-95.1955531,51
Ruta21_0,16.1906762,-95.1950468,52
Ruta21_0,16.1908973,-95.1948716,53
Ruta21_0,16.1913365,-95.1946583,54
Ruta21_0,16.1918716,-95.1945236,55
Ruta21_0,16.1925486,-95.1943176,56
Ruta21_0,16.1929657,-95.1942292,57
Ruta21_0,16.1930957,-95.194189,58
Ruta21_0,16.1933288,-95.1940642,59
Ruta21_0,16.1936946,-95.1937678,60
Ruta21_0,16.1939329,-95.1936069,61
Ruta21_0,16.1941969,-95.1934809,62
Ruta21_0,16.1947301,-95.193226,63
Ruta21_0,16.195611,-95.1928854,64
Ruta21_0,16.1957011,-95.1928478,65
Ruta21_0,16.1966323,-95.1924697,66
Ruta21_0,16.1969624,-95.1934452,67
Ruta21_0,16.1971706,-95.1940467,68
Ruta21_0,16.1972837,-95.1944012,69
Ruta21_0,16.1973322,-95.1945343,70
Ruta21_0,16.1976523,-95.1944987,71
Ruta21_0,16.1994913,-95.1943713,72
Ruta21_0,16.1996806,-95.1943579,73
Ruta21_0,16.2002693,-95.1943092,74
Ruta21_0,16.2006781,-95.1942694,75
Ruta21_0,16.2008151,-95.1942561,76
Ruta21_0,16.2011923,-95.1942213,77
Ruta21_0,16.2012728,-95.1942139,78
Ruta21_0,16.2017809,-95.1942351,79
Ruta21_0,16.2023447,-95.1941668,80
Ruta21_0,16.2027333,-95.1941197,81
Ruta21_0,16.2027954,-95.1941142,82
Ruta21_1,16.2027954,-95.1941142,1
Ruta21_1,16.2027333,-95.1941197,2
Ruta21_1,16.2023447,-95.1941668,3
Ruta21_1,16.2017809,-95.1942351,4
Ruta21_1,16.2012728,-95.1942139,5
Ruta21_1,16.2011923,-95.1942213,6
Ruta21_1,16.2008151,-95.1942561,7
Ruta21_1,16.2006781,-95.1942694,8
Ruta21_1,16.2002693,-95.1943092,9
Ruta21_1,16.1996806,-95.1943579,10
Ruta21_1,16.1994913,-95.1943713,11
Ruta21_1,16.1976523,-95.1944987,12
Ruta21_1,16.1973322,-95.1945343,13
Ruta21_1,16.1972837,-95.1944012,14
Ruta21_1,16.1971706,-95.1940467,15
Ruta21_1,16.1969624,-95.1934452,16
Ruta21_1,16.1966323,-95.1924697,17
Ruta21_1,16.1957011,-95.1928478,18
Ruta21_1,16.195611,-95.1928854,19
Ruta21_1,16.1947301,-95.193226,20
Ruta21_1,16.1941969,-95.1934809,21
Ruta21_1,16.1939329,-95.1936069,22
Ruta21_1,16.1936946,-95.1937678,23
Ruta21_1,16.1933288,-95.1940642,24
Ruta21_1,16.1930957,-95.194189,25
Ruta21_1,16.1929657,-95.1942292,26
Ruta21_1,16.1925486,-95.1943176,27
Ruta21_1,16.1918716,-95.1945236,28
Ruta21_1,16.1913365,-95.1946583,29
Ruta21_1,16.1908973,-95.1948716,30
Ruta21_1,16.1906762,-95.1950468,31
Ruta21_1,16.1902125,-95.1955531,32
Ruta21_1,16.1895321,-95.1957741,33
Ruta21_1,16.1893724,-95.1958258,34
Ruta21_1,16.1888302,-95.1959981,35
Ruta21_1,16.1887374,-95.1961201,36
Ruta21_1,16.1886125,-95.1962569,37
Ruta21_1,16.1885288,-95.1963253,38
Ruta21_1,16.1883111,-95.1964688,39
Ruta21_1,16.188097,-95.1965794,40
Ruta21_1,16.1880355,-95.1966056,41
Ruta21_1,16.1878558,-95.1965184,42
Ruta21_1,16.1876156,-95.196383,43
Ruta21_1,16.1874096,-95.1961215,44
Ruta21_1,16.1872924,-95.1959941,45
Ruta21_1,16.1871649,-95.1959042,46
Ruta21_1,16.1867908,-95.195708,47
Ruta21_1,16.1866882,-95.1956389,48
Ruta21_1,16.1865984,-95.1955644,49
Ruta21_1,16.1864293,-95.1954224,50
Ruta21_1,16.1861984,-95.1952535,51
Ruta21_1,16.1859149,-95.1950325,52
Ruta21_1,16.1856502,-95.1948635,53
Ruta21_1,16.185396,-95.194676,54
Ruta21_1,16.1853611,-95.1946503,55
Ruta21_1,16.1852806,-95.1946282,56
Ruta21_1,16.1851763,-95.1945799,57
Ruta21_1,16.1850584,-95.1945309,58
Ruta21_1,16.1849432,-95.1944894,59
Ruta21_1,16.1848762,-95.1944652,60
Ruta21_1,16.1842168,-95.1942453,61
Ruta21_1,16.1838471,-95.1941051,62
Ruta21_1,16.1828515,-95.1937243,63
Ruta21_1,16.182706,-95.1940857,64
Ruta21_1,16.1826718,-95.1941735,65
Ruta21_1,16.1825901,-95.194138,66
Ruta21_1,16.1816073,-95.193729,67
Ruta21_1,16.1815396,-95.1937043,68
Ruta21_1,16.180552,-95.1933288,69
Ruta21_1,16.180489,-95.1933052,70
Ruta21_1,16.179484,-95.1929177,71
Ruta21_1,16.1794132,-95.1928799,72
Ruta24_0,16.1772906,-95.1920772,1
Ruta24_0,16.1767357,-95.191865,2
Ruta24_0,16.1762646,-95.1916895,3
Ruta24_0,16.1756719,-95.1914858,4
Ruta24_0,16.1752614,-95.191327,5
Ruta24_0,16.1751905,-95.1912989,6
Ruta24_0,16.1741764,-95.1909048,7
Ruta24_0,16.1741167,-95.1908802,8
Ruta24_0,16.1731553,-95.1904942,9
Ruta24_0,16.1730921,-95.19047,10
Ruta24_0,16.1721056,-95.1900917,11
Ruta24_0,16.1720547,-95.1900721,12
Ruta24_0,16.1716669,-95.1899245,13
Ruta24_0,16.1715003,-95.1898606,14
Ruta24_0,16.1712195,-95.1897633,15
Ruta24_0,16.1712428,-95.1896828,16
Ruta24_0,16.1714385,-95.1890083,17
Ruta24_0,16.1715731,-95.1884772,18
Ruta24_0,16.171615,-95.1884001,19
Ruta24_0,16.1717193,-95.18828,20
Ruta24_0,16.1718339,-95.1881848,21
Ruta24_0,16.1719524,-95.188095,22
Ruta24_0,16.1723466,-95.1877946,23
Ruta24_0,16.1725475,-95.1875827,24
Ruta24_0,16.1726467,-95.1874566,25
Ruta24_0,16.1728219,-95.187171,26
Ruta24_0,16.1729854,-95.1866788,27
Ruta24_0,16.1731349,-95.1857454,28
Ruta24_0,16.1732509,-95.1854399,29
Ruta24_0,16.1734525,-95.1852541,30
Ruta24_0,16.1735339,-95.1851791,31
Ruta24_0,16.1738349,-95.185088,32
Ruta24_0,16.1741366,-95.1849967,33
Ruta24_0,16.1749078,-95.1848515,34
Ruta24_0,16.1752885,-95.1847798,35
Ruta24_0,16.1759981,-95.184643,36
Ruta24_0,16.1764825,-95.1845612,37
Ruta24_0,16.1767835,-95.1845062,38
Ruta24_0,16.1771541,-95.1844534,39
Ruta24_0,16.1774548,-95.1844095,40
Ruta24_0,16.1779884,-95.1843059,41
Ruta24_0,16.1781056,-95.1842947,42
Ruta24_0,16.1785677,-95.1842205,43
Ruta24_0,16.1787114,-95.1842024,44
Ruta24_0,16.1789876,-95.184242,45
Ruta24_0,16.179204,-95.1842849,46
Ruta24_0,16.1800386,-95.1844284,47
Ruta24_0,16.1801468,-95.1844659,48
Ruta24_0,16.1805861,-95.1845816,49
Ruta24_0,16.1806407,-95.1846014,50
Ruta24_0,16.1808353,-95.1846782,51
Ruta24_0,16.1811592,-95.1848029,52
Ruta24_0,16.1814721,-95.1849474,53
Ruta24_0,16.1815713,-95.1850024,54
Ruta24_0,16.181812,-95.1850707,55
Ruta24_0,16.182373,-95.1851385,56
Ruta24_0,16.18242,-95.1851419,57
Ruta24_0,16.1827755,-95.1851499,58
Ruta24_0,16.1831696,-95.1851633,59
Ruta24_0,16.183359,-95.1851794,60
Ruta24_0,16.1836758,-95.1851928,61
Ruta24_0,16.1840892,-95.1852264,62
Ruta24_0,16.1842335,-95.1852143,63
Ruta24_0,16.1843636,-95.1851888,64
Ruta24_0,16.1844718,-95.1851633,65
Ruta24_0,16.1846134,-95.1851298,66
Ruta24_0,16.1847255,-95.1850882,67
Ruta24_0,16.1848955,-95.1850078,68
Ruta24_0,16.1851389,-95.1848643,69
Ruta24_0,16.1853862,-95.1847208,70
Ruta24_0,16.1855974,-95.1846215,71
Ruta24_0,16.1857056,-95.1845759,72
Ruta24_0,16.185904,-95.1845424,73
Ruta24_0,16.1860547,-95.184525,74
Ruta24_0,16.1862878,-95.1845142,75
Ruta24_0,16.1866407,-95.1845545,76
Ruta24_0,16.1870026,-95.1846027,77
Ruta24_0,16.1872666,-95.1846108,78
Ruta24_0,16.1875216,-95.1845947,79
Ruta24_0,16.187747,-95.1845678,80
Ruta24_0,16.1879286,-95.1845142,81
Ruta24_0,16.1881141,-95.1844633,82
Ruta24_0,16.1882044,-95.1844302,83
Ruta24_0,16.1883659,-95.1843781,84
Ruta24_0,16.188525,-95.1843211,85
Ruta24_0,16.1886225,-95.1842158,86
Ruta24_0,16.1887117,-95.1841253,87
Ruta24_0,16.1888237,-95.1840026,88
Ruta24_0,16.1888992,-95.1839043,89
Ruta24_0,16.1889789,-95.1837927,90
Ruta24_0,16.1890369,-95.183674,91
Ruta24_0,16.1890904,-95.1834906,92
Ruta24_0,16.1891174,-95.1832965,93
Ruta24_0,16.1891161,-95.1830323,94
Ruta24_0,16.1891071,-95.1826597,95
Ruta24_0,16.1890466,-95.1816097,96
Ruta24_0,16.1890188,-95.1814277,97
Ruta24_0,16.1889995,-95.1813237,98
Ruta24_0,16.1889718,-95.1812118,99
Ruta24_0,16.188894,-95.1809807,100
Ruta24_0,16.1887207,-95.1806223,101
Ruta24_0,16.188346,-95.1794639,102
Ruta24_0,16.1880987,-95.1787451,103
Ruta24_0,16.1879751,-95.1783481,104
Ruta24_0,16.187447,-95.1774818,105
Ruta24_0,16.1872886,-95.1771197,106
Ruta24_0,16.1872847,-95.1766208,107
Ruta24_0,16.1876454,-95.1752046,108
Ruta24_0,16.1877136,-95.1750799,109
Ruta24_0,16.1877714,-95.1749943,110
Ruta24_0,16.1880575,-95.1746252,111
Ruta24_0,16.18844,-95.1739507,112
Ruta24_0,16.1885179,-95.1736292,113
Ruta24_0,16.1884387,-95.1732841,114
Ruta24_0,16.1881336,-95.172585,115
Ruta24_0,16.1879112,-95.1720755,116
Ruta24_0,16.1876646,-95.1715431,117
Ruta24_0,16.1875236,-95.1712279,118
Ruta24_0,16.1874308,-95.1710515,119
Ruta24_0,16.1873453,-95.170909,120
Ruta24_0,16.1872486,-95.1707666,121
Ruta24_0,16.187136,-95.1706361,122
Ruta24_0,16.1866871,-95.1701617,123
Ruta24_0,16.1862524,-95.1697158,124
Ruta24_0,16.1861024,-95.1695562,125
Ruta24_0,16.1856329,-95.1690359,126
Ruta24_0,16.1851416,-95.1684991,127
Ruta24_0,16.1845412,-95.167757,128
Ruta24_0,16.1832896,-95.1661509,129
Ruta24_0,16.1830905,-95.165896,130
Ruta24_0,16.1829145,-95.165671,131
Ruta24_0,16.1828303,-95.1655684,132
Ruta24_0,16.1827614,-95.1654843,133
Ruta24_0,16.1823905,-95.1649907,134
Ruta24_0,16.18229,-95.1648969,135
Ruta24_0,16.1821921,-95.1648255,136
Ruta24_0,16.1820607,-95.1647678,137
Ruta24_0,16.1819029,-95.1647256,138
Ruta24_0,16.1818018,-95.1647115,139
Ruta24_0,16.1816924,-95.1647037,140
Ruta24_0,16.1815854,-95.1646994,141
Ruta24_0,16.1814439,-95.1647011,142
Ruta24_0,16.1812415,-95.1647021,143
Ruta24_0,16.181069,-95.1646753,144
Ruta24_0,16.1808642,-95.1646126,145
Ruta24_0,16.18072,-95.1645535,146
Ruta24_0,16.1804765,-95.1644151,147
Ruta24_0,16.1801094,-95.164171,148
Ruta24_0,16.1800541,-95.1641315,149
Ruta24_0,16.1795574,-95.1638077,150
Ruta24_0,16.1792195,-95.1635879,151
Ruta24_0,16.1790598,-95.163384,152
Ruta24_0,16.1790341,-95.1631186,153
Ruta24_0,16.1790444,-95.1628364,154
Ruta24_0,16.1790477,-95.1626355,155
Ruta24_0,16.179083,-95.1623219,156
Ruta24_0,16.1790973,-95.162249,157
Ruta24_0,16.1791175,-95.1621459,158
Ruta24_0,16.1792066,-95.1620055,159
Ruta24_0,16.1794629,-95.1617828,160
Ruta24_0,16.1797463,-95.1615401,161
Ruta24_0,16.1798505,-95.1613212,162
Ruta24_0,16.1799176,-95.1610854,163
Ruta24_0,16.1799493,-95.1607826,164
Ruta24_0,16.1799588,-95.1603559,165
Ruta24_0,16.1799166,-95.1601565,166
Ruta24_0,16.1798764,-95.1600447,167
Ruta24_0,16.1796523,-95.1597845,168
Ruta24_0,16.178997,-95.1593741,169
Ruta24_0,16.1789507,-95.1593477,170
Ruta24_0,16.1783474,-95.1590118,171
Ruta24_0,16.1780132,-95.158818,172
Ruta24_0,16.1773376,-95.1584261,173
Ruta24_0,16.1768963,-95.158174,174
Ruta24_0,16.1765989,-95.1580041,175
Ruta24_0,16.1765276,-95.1579634,176
Ruta24_0,16.1762493,-95.1578115,177
Ruta24_0,16.1760625,-95.1576921,178
Ruta24_0,16.1759543,-95.1575929,179
Ruta24_0,16.1758616,-95.1574816,180
Ruta24_0,16.1758139,-95.1574051,181
Ruta24_0,16.1757875,-95.1573374,182
Ruta24_1,16.1757875,-95.1573374,1
Ruta24_1,16.1758139,-95.1574051,2
Ruta24_1,16.1758616,-95.1574816,3
Ruta24_1,16.1759543,-95.1575929,4
Ruta24_1,16.1760625,-95.1576921,5
Ruta24_1,16.1762493,-95.1578115,6
Ruta24_1,16.1765276,-95.1579634,7
Ruta24_1,16.1765989,-95.1580041,8
Ruta24_1,16.1768963,-95.158174,9
Ruta24_1,16.1773376,-95.1584261,10
Ruta24_1,16.1780132,-95.158818,11
Ruta24_1,16.1783474,-95.1590118,12
Ruta24_1,16.1789507,-95.1593477,13
Ruta24_1,16.178997,-95.1593741,14
Ruta24_1,16.1796523,-95.1597845,15
Ruta24_1,16.1798764,-95.1600447,16
Ruta24_1,16.1799166,-95.1601565,17
Ruta24_1,16.1799588,-95.1603559,18
Ruta24_1,16.1799493,-95.1607826,19
Ruta24_1,16.1799176,-95.1610854,20
Ruta24_1,16.1798505,-95.1613212,21
Ruta24_1,16.1797463,-95.1615401,22
Ruta24_1,16.1794629,-95.1617828,23
Ruta24_1,16.1792066,-95.1620055,24
Ruta24_1,16.1791175,-95.1621459,25
Ruta24_1,16.1790973,-95.162249,26
Ruta24_1,16.179083,-95.1623219,27
Ruta24_1,16.1790477,-95.1626355,28
Ruta24_1,16.1790444,-95.1628364,29
Ruta24_1,16.1790341,-95.1631186,30
Ruta24_1,16.1790598,-95.163384,31
Ruta24_1,16.1792195,-95.1635879,32
Ruta24_1,16.1795574,-95.1638077,33
Ruta24_1,16.1800541,-95.1641315,34
Ruta24_1,16.1801094,-95.164171,35
Ruta24_1,16.1804765,-95.1644151,36
Ruta24_1,16.18072,-95.1645535,37
Ruta24_1,16.1808642,-95.1646126,38
Ruta24_1,16.181069,-95.1646753,39
Ruta24_1,16.1812415,-95.1647021,40
Ruta24_1,16.1814439,-95.1647011,41
Ruta24_1,16.1815854,-95.1646994,42
Ruta24_1,16.1816924,-95.1647037,43
Ruta24_1,16.1818018,-95.1647115,44
Ruta24_1,16.1819029,-95.1647256,45
Ruta24_1,16.1820607,-95.1647678,46
Ruta24_1,16.1821921,-95.1648255,47
Ruta24_1,16.18229,-95.1648969,48
Ruta24_1,16.1823905,-95.1649907,49
Ruta24_1,16.1827614,-95.1654843,50
Ruta24_1,16.1828303,-95.1655684,51
Ruta24_1,16.1829145,-95.165671,52
Ruta24_1,16.1830905,-95.165896,53
Ruta24_1,16.1832896,-95.1661509,54
Ruta24_1,16.1845412,-95.167757,55
Ruta24_1,16.1851416,-95.1684991,56
Ruta24_1,16.1856329,-95.1690359,57
Ruta24_1,16.1861024,-95.1695562,58
Ruta24_1,16.1862524,-95.1697158,59
Ruta24_1,16.1866871,-95.1701617,60
Ruta24_1,16.187136,-95.1706361,61
Ruta24_1,16.1872486,-95.1707666,62
Ruta24_1,16.1873453,-95.170909,63
Ruta24_1,16.1874308,-95.1710515,64
Ruta24_1,16.1875236,-95.1712279,65
Ruta24_1,16.1876646,-95.1715431,66
Ruta24_1,16.1879112,-95.1720755,67
Ruta24_1,16.1881336,-95.172585,68
Ruta24_1,16.1884387,-95.1732841,69
Ruta24_1,16.1885179,-95.1736292,70
Ruta24_1,16.18844,-95.1739507,71
Ruta24_1,16.1880575,-95.1746252,72
Ruta24_1,16.1877714,-95.1749943,73
Ruta24_1,16.1877136,-95.1750799,74
Ruta24_1,16.1876454,-95.1752046,75
Ruta24_1,16.1872847,-95.1766208,76
Ruta24_1,16.1872886,-95.1771197,77
Ruta24_1,16.187447,-95.1774818,78
Ruta24_1,16.1879751,-95.1783481,79
Ruta24_1,16.1880987,-95.1787451,80
Ruta24_1,16.188346,-95.1794639,81
Ruta24_1,16.1887207,-95.1806223,82
Ruta24_1,16.188894,-95.1809807,83
Ruta24_1,16.1889718,-95.1812118,84
Ruta24_1,16.1889995,-95.1813237,85
Ruta24_1,16.1890188,-95.1814277,86
Ruta24_1,16.1890466,-95.1816097,87
Ruta24_1,16.1891071,-95.1826597,88
Ruta24_1,16.1891161,-95.1830323,89
Ruta24_1,16.1891174,-95.1832965,90
Ruta24_1,16.1890904,-95.1834906,91
Ruta24_1,16.1890369,-95.183674,92
Ruta24_1,16.1889789,-95.1837927,93
Ruta24_1,16.1888992,-95.1839043,94
Ruta24_1,16.1888237,-95.1840026,95
Ruta24_1,16.1887117,-95.1841253,96
Ruta24_1,16.1886225,-95.1842158,97
Ruta24_1,16.188525,-95.1843211,98
Ruta24_1,16.1883659,-95.1843781,99
Ruta24_1,16.1882044,-95.1844302,100
Ruta24_1,16.1881141,-95.1844633,101
Ruta24_1,16.1879286,-95.1845142,102
Ruta24_1,16.187747,-95.1845678,103
Ruta24_1,16.1875216,-95.1845947,104
Ruta24_1,16.1872666,-95.1846108,105
Ruta24_1,16.1870026,-95.1846027,106
Ruta24_1,16.1866407,-95.1845545,107
Ruta24_1,16.1862878,-95.1845142,108
Ruta24_1,16.1860547,-95.184525,109
Ruta24_1,16.185904,-95.1845424,110
Ruta24_1,16.1857056,-95.1845759,111
Ruta24_1,16.1855974,-95.1846215,112
Ruta24_1,16.1853862,-95.1847208,113
Ruta24_1,16.1851389,-95.1848643,114
Ruta24_1,16.1848955,-95.1850078,115
Ruta24_1,16.1847255,-95.1850882,116
Ruta24_1,16.1846134,-95.1851298,117
Ruta24_1,16.1844718,-95.1851633,118
Ruta24_1,16.1843636,-95.1851888,119
Ruta24_1,16.1842335,-95.1852143,120
Ruta24_1,16.1840892,-95.1852264,121
Ruta24_1,16.1836758,-95.1851928,122
Ruta24_1,16.183359,-95.1851794,123
Ruta24_1,16.1831696,-95.1851633,124
Ruta24_1,16.1827755,-95.1851499,125
Ruta24_1,16.18242,-95.1851419,126
Ruta24_1,16.182373,-95.1851385,127
Ruta24_1,16.181812,-95.1850707,128
Ruta24_1,16.1815713,-95.1850024,129
Ruta24_1,16.1814721,-95.1849474,130
Ruta24_1,16.1811592,-95.1848029,131
Ruta24_1,16.1808353,-95.1846782,132
Ruta24_1,16.1806407,-95.1846014,133
Ruta24_1,16.1805861,-95.1845816,134
Ruta24_1,16.1801468,-95.1844659,135
Ruta24_1,16.1800386,-95.1844284,136
Ruta24_1,16.179204,-95.1842849,137
Ruta24_1,16.1789876,-95.184242,138
Ruta24_1,16.1787114,-95.1842024,139
Ruta24_1,16.1785677,-95.1842205,140
Ruta24_1,16.1781056,-95.1842947,141
Ruta24_1,16.1779884,-95.1843059,142
Ruta24_1,16.1774548,-95.1844095,143
Ruta24_1,16.1771541,-95.1844534,144
Ruta24_1,16.1767835,-95.1845062,145
Ruta24_1,16.1764825,-95.1845612,146
Ruta24_1,16.1759981,-95.184643,147
Ruta24_1,16.1752885,-95.1847798,148
Ruta24_1,16.1749078,-95.1848515,149
Ruta24_1,16.1741366,-95.1849967,150
Ruta24_1,16.1738349,-95.185088,151
Ruta24_1,16.1735339,-95.1851791,152
Ruta24_1,16.1734525,-95.1852541,153
Ruta24_1,16.1732509,-95.1854399,154
Ruta24_1,16.1731349,-95.1857454,155
Ruta24_1,16.1729854,-95.1866788,156
Ruta24_1,16.1728219,-95.187171,157
Ruta24_1,16.1726467,-95.1874566,158
Ruta24_1,16.1725475,-95.1875827,159
Ruta24_1,16.1723466,-95.1877946,160
Ruta24_1,16.1719524,-95.188095,161
Ruta24_1,16.1718339,-95.1881848,162
Ruta24_1,16.1717193,-95.18828,163
Ruta24_1,16.171615,-95.1884001,164
Ruta24_1,16.1715731,-95.1884772,165
Ruta24_1,16.1714385,-95.1890083,166
Ruta24_1,16.1712428,-95.1896828,167
Ruta24_1,16.1715237,-95.1897937,168
Ruta24_1,16.171691,-95.1898579,169
Ruta24_1,16.1720774,-95.190003,170
Ruta24_1,16.1721292,-95.1900248,171
Ruta24_1,16.1731159,-95.1904033,172
Ruta24_1,16.1731791,-95.1904275,173
Ruta24_1,16.1741431,-95.1908034,174
Ruta24_1,16.1742029,-95.1908266,175
Ruta24_1,16.1752189,-95.1912184,176
Ruta24_1,16.175291,-95.1912465,177
Ruta24_1,16.1756984,-95.1914099,178
Ruta24_1,16.1761692,-95.191576,179
Ruta24_1,16.1762892,-95.1916183,180
Ruta24_1,16.1763825,-95.1913416,181
Ruta24_1,16.1764205,-95.191229,182
Ruta24_1,16.1766575,-95.1905829,183
Ruta24_1,16.1776845,-95.1909873,184
Ruta24_1,16.1777481,-95.1910147,185
Ruta24_1,16.1777202,-95.1910977,186
Ruta24_1,16.1776206,-95.1913784,187
Ruta24_1,16.1775222,-95.191656,188
Ruta24_1,16.177455,-95.1918455,189
Ruta25_0,16.1773866,-95.1920382,1
Ruta25_0,16.178146,-95.1923289,2
Ruta25_0,16.1783807,-95.1924188,3
Ruta25_0,16.1784426,-95.1924436,4
Ruta25_0,16.1794342,-95.1928192,5
Ruta25_0,16.1794989,-95.1928456,6
Ruta25_0,16.179484,-95.1929177,7
Ruta25_0,16.1791164,-95.1939365,8
Ruta25_0,16.1790883,-95.1940158,9
Ruta25_0,16.1787561,-95.1949724,10
Ruta25_0,16.1787256,-95.195053,11
Ruta25_0,16.1786488,-95.1951894,12
Ruta25_0,16.1786087,-95.1953113,13
Ruta25_0,16.1785714,-95.1954162,14
Ruta25_0,16.1785318,-95.1955271,15
Ruta25_0,16.1784529,-95.1957482,16
Ruta25_0,16.1782592,-95.1962917,17
Ruta25_0,16.1781535,-95.1965881,18
Ruta25_0,16.1781366,-95.1966379,19
Ruta25_0,16.1780459,-95.1968898,20
Ruta25_0,16.1779649,-95.1971209,21
Ruta25_0,16.177949,-95.1971621,22
Ruta25_0,16.1779365,-95.1971934,23
Ruta25_0,16.1779213,-95.1972281,24
Ruta25_0,16.1777473,-95.1977274,25
Ruta25_0,16.1777066,-95.1979046,26
Ruta25_0,16.1777096,-95.1979819,27
Ruta25_0,16.1781055,-95.1981131,28
Ruta25_0,16.1787198,-95.1983166,29
Ruta25_0,16.1787772,-95.1983373,30
Ruta25_0,16.1797608,-95.1986951,31
Ruta25_0,16.1798376,-95.1987209,32
Ruta25_0,16.1808134,-95.199084,33
Ruta25_0,16.1809028,-95.1991135,34
Ruta25_0,16.181882,-95.1994545,35
Ruta25_0,16.1819607,-95.1994842,36
Ruta25_0,16.1823915,-95.1995907,37
Ruta25_0,16.1829605,-95.1997315,38
Ruta25_0,16.1840509,-95.2000568,39
Ruta25_0,16.1845665,-95.2002499,40
Ruta25_0,16.1848006,-95.2003407,41
Ruta25_0,16.1851405,-95.2004644,42
Ruta25_0,16.1852215,-95.2004971,43
Ruta25_0,16.1862126,-95.2008925,44
Ruta25_0,16.1864209,-95.2009915,45
Ruta25_0,16.1869643,-95.2012603,46
Ruta25_0,16.1878371,-95.201706,47
Ruta25_0,16.1882409,-95.2018782,48
Ruta25_0,16.1883726,-95.2019372,49
Ruta25_0,16.1885365,-95.2019915,50
Ruta25_0,16.1887297,-95.2020505,51
Ruta25_0,16.1888353,-95.2020793,52
Ruta25_0,16.1889293,-95.2021048,53
Ruta25_0,16.1890085,-95.2021176,54
Ruta25_0,16.1891277,-95.2021296,55
Ruta25_0,16.1892835,-95.2021457,56
Ruta25_0,16.1894896,-95.2021565,57
Ruta25_0,16.189706,-95.2021538,58
Ruta25_0,16.1899674,-95.2021444,59
Ruta25_0,16.1904098,-95.2021343,60
Ruta25_0,16.1909926,-95.2021337,61
Ruta25_0,16.1911722,-95.2021766,62
Ruta25_0,16.1914472,-95.2023067,63
Ruta25_0,16.1918427,-95.2025813,64
Ruta25_0,16.1924094,-95.2024753,65
Ruta25_0,16.1927361,-95.2024294,66
Ruta25_0,16.1934578,-95.2023506,67
Ruta25_0,16.1940294,-95.2023343,68
Ruta25_0,16.1946399,-95.2023308,69
Ruta25_0,16.1953096,-95.2023375,70
Ruta25_0,16.1960083,-95.2023585,71
Ruta25_0,16.1961765,-95.2021765,72
Ruta25_0,16.1962563,-95.2020344,73
Ruta25_0,16.1963206,-95.2019318,74
Ruta25_0,16.1963747,-95.2018526,75
Ruta25_0,16.196433,-95.2017884,76
Ruta25_0,16.1965677,-95.201703,77
Ruta25_0,16.1967334,-95.2017149,78
Ruta25_0,16.1983386,-95.2018017,79
Ruta25_0,16.1986398,-95.201815,80
Ruta25_0,16.1998856,-95.2018799,81
Ruta25_0,16.20002,-95.2018829,82
Ruta25_0,16.2008204,-95.2019459,83
Ruta25_0,16.2010187,-95.2019888,84
Ruta25_0,16.2011617,-95.2020304,85
Ruta25_0,16.2013858,-95.2021042,86
Ruta25_0,16.2019382,-95.2022772,87
Ruta25_0,16.2026015,-95.2024783,88
Ruta25_0,16.2030947,-95.2026312,89
Ruta25_0,16.2035699,-95.2027653,90
Ruta25_0,16.2042254,-95.2029598,91
Ruta25_0,16.2047535,-95.2031232,92
Ruta25_0,16.2060593,-95.2035351,93
Ruta25_0,16.2060194,-95.2036665,94
Ruta25_0,16.2059602,-95.2038396,95
Ruta25_0,16.2059203,-95.2040139,96
Ruta25_0,16.2059049,-95.2043091,97
Ruta25_0,16.2059042,-95.2045323,98
Ruta25_0,16.205841,-95.205644,99
Ruta25_0,16.2067754,-95.2059301,100
Ruta25_0,16.207322,-95.2060948,101
Ruta25_0,16.2073021,-95.2071189,102
Ruta25_0,16.2073026,-95.2071904,103
Ruta25_0,16.207299,-95.2081484,104
Ruta25_0,16.207295,-95.2091775,105
Ruta25_0,16.2072917,-95.210242,106
Ruta25_0,16.2072729,-95.211429,107
Ruta25_0,16.207302,-95.2124695,108
Ruta25_0,16.2072905,-95.2134874,109
Ruta25_0,16.2072735,-95.2145162,110
Ruta25_0,16.2072487,-95.2150885,111
Ruta25_0,16.2072338,-95.215306,112
Ruta25_0,16.2072222,-95.2157378,113
Ruta25_0,16.2072125,-95.2161723,114
