stop_id,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
541,Carretera al Panteón Jardín - Camino a Dolores,,17.0932335,-96.6863626,0,
542,Avenida del Sol - Carretera al Panteón Jardín,,17.0962792,-96.6883712,0,
543,Base BinniBus Panteón Jardín,,17.0982249,-96.6905144,0,
544,Avenida del Sol - Carretera al Panteón Jardín,,17.0962894,-96.6885932,0,
545,Camino a Dolores - Carretera al Panteón Jardín,,17.0933434,-96.6865098,0,
546,Camino a Huajuapam - Carretera al Panteón Jardín,,17.0898017,-96.685837,0,
547,Cenicero - Carretera al Panteón Jardín,,17.0860171,-96.6883771,0,
548,Juquila - Carretera al Panteón Jardín,,17.0833232,-96.6906081,0,
549,Telesecundaria San Agustin - Carretera al Panteón Jardín,,17.0805777,-96.6928971,0,
550,Banco del Bienestar,,17.07532,-96.69511,0,
551,Unidad Habitacional Militar,,17.07196,-96.69543,0,
552,Secretaría del Bienestar,,17.06958,-96.69586,0,
553,Terminal ADO,,17.0709,-96.7164,0,
554,Martiriano Aranda - Callejón del Calvario,,17.064096,-96.730197,0,
555,Miguel Negrete - División Oriente,,17.064991,-96.732799,0,
556,Plazuela Vicente Guerrero - División Oriente,,17.066606,-96.734193,0
557,Constituyentes - Riveras del Atoyac - Estadio Tecnológico,,17.079306,-96.745472,0,
558,Oaxaca de Juárez - Ignacio Bernal,,17.0780634,-96.7480678,0,
559,Azcapotzalco - Ignacio Bernal,,17.076855,-96.7506117,0,
560,Moctezuma - Ignacio Bernal,,17.0758153,-96.7528695,0,
561,Monte Albán - Ignacio Bernal,,17.0746958,-96.7564102,0,
562,Ignacio Bernal - Avenida Montoya,,17.073672,-96.757305,0,
563,Plaza Bella,,17.07332,-96.7582,0,
564,Los Arcos - Ignacio Bernal,,17.0733,-96.76275,0,
565,Nogal - Boulevard Los Álamos,,17.07014,-96.76336,0,
566,Cosijo - Monte Albán,,17.069095,-96.762764,0,
567,Nizza - Prolongación de Tulipanes,,17.0676963,-96.7615334,0,
568,Guiigu - Luu Laa,,17.0669576,-96.7621047,0,
569,Yucuita - Monte Albán,,17.0656503,-96.7614998,0,
570,Base BinniBus Fraccionamiento Punta Vizcaya,,17.036806,-96.690513,0,}
571,Arantzazu - Punta Vizcaya,,17.038174,-96.691382,0,
572,El Pontón - Punta Vizcaya,,17.039258,-96.691959,0,
573,Mercado Municipal Luis Donaldo Colosio,,17.038951,-96.692637,0,
574,Tejupam - Salina Cruz,,17.041059,-96.692681,0,
575,Tehuantepec - Salina Cruz,,17.043077,-96.692407,0,
576,Etla - Tehuantepec,,17.042716,-96.691528,0,
577,Juchitán - Tehuantepec,,17.041704,-96.689592,0,
578,Circuito Sur - Avenida Circuito 1 Oriente,,17.042421,-96.688656,0,
579,Siete - Avenida Circuito 1 Oriente,,17.043293,-96.688952,0,
580,Cinco - Avenida Circuito 1 Oriente,,17.045351,-96.6897412,0,
581,Crucero del Rosario,,17.048244,-96.694765,0,
582,Nardos - Avenida Hornos,,17.051133,-96.694141,0,
583,Sauces - Avenida Hornos,,17.054503,-96.69327,0,
584,Progreso - Avenida Hornos,,17.056911,-96.692674,0,
585,Avenida Hornos - Avenida Ferrocarril,,17.059627,-96.692149,0,
586,Avenida del Trabajo - Avenida San Diego Hornos,,17.062531,-96.691156,0,
587,CBTIS 123,,17.06473,-96.69146,0,
588,Arrabio - Calzada Valerio Trujano,,17.056398,-96.745539,0,
589,El Coquito - 13 de Septiembre,,17.05248,-96.74497,0,
590,La Cuevita Primero de Mayo,,17.049528,-96.742347,0,
591,Josefa Ortiz de Domínguez - Primero de Mayo,,17.049038,-96.739013,0,
592,Base BinniBus La Cuevita,,17.049185,-96.736059,0,
593,Josefa Ortiz de Domínguez,,17.049097,-96.738594,0,
594,La Cuevita - Primero de Mayo,,17.049587,-96.742174,0,
595,El Coquito - 13 de Septiembre,,17.052594,-96.744956,0,
596,Hierro - Calzada Valerio Trujano,,17.056246,-96.745656,0,
597,Emilio Carranza - Avenida San Diego Hornos,,17.062049,-96.691321,0,
598,Crucero de Hornos,,17.060368,-96.692042,0,
599,Progreso - Avenida Hornos,,17.057205,-96.692661,0,
600,Sauces - Avenida Hornos,,17.054395,-96.693425,0,
601,Nardos - Avenida Hornos,,17.051139,-96.694238,0,
602,Crucero del Rosario,,17.048065,-96.694717,0,
603,Nueve - Avenida Circuito 1 Norte,,17.04756,-96.692809,0,
604,Avenida Circuito Norte 1 - Avenida Circuito 1 Oriente,,17.047037,-96.690229,0,
605,Cinco - Avenida Circuito 1 Oriente,,17.045491,-96.689886,0,
606,Siete - Avenida Circuito 1 Oriente,,17.043486,-96.689188,0,
607,Circuito Sur 1 - Avenida Circuito Poniente 1,,17.042403,-96.688795,0,
608,Ixtepec - Tehuantepec,,17.041709,-96.689395,0,
609,Santo Domingo - Juchitán,,17.04167,-96.691767,0,
610,Tejupam - Salina Cruz,,17.041083,-96.692788,0,
611,Mercado Municipal Luis Donaldo Colosio,,17.038951,-96.692704,0,
612,El Pontón - Punta Vizcaya,,17.039179,-96.692071,0,
613,Arantzazu - Punta Vizcaya,,17.038198,-96.691489,0,
614,Base BinniBus Montoya,,17.0675893,-96.7605008,0,
615,Miguel Méndez - Privada de Matías Romero,,17.0685578,-96.7604075,0,
616,Mercado Montoya,,17.0697737,-96.7602723,0,
617,Ignacio Mejía - Indio Nuyoo,,17.0711765,-96.7594589,0,
618,General Antonio de León - Indio Nuyoo,,17.0718346,-96.7584962,0,
619,Parque Centenario Montoya,,17.0720912,-96.7574954,0,
620,Ignacio Bernal - Los Duarte,,17.0736826,-96.7573406,0,
621,Esmeralda - Avenida Montoya,,17.070201,-96.754202,0
622,Lima - Benito Juárez,,17.070985,-96.75658,0,
623,Margarita Maza - Benito Juárez,,17.0704037,-96.7591277,0,
624,Licenciado Marcos Pérez - Abraham Castellanos,,17.0696027,-96.7595003,0,
625,Base BinniBus Colonia La Soledad,,17.10558519,-96.73904907,0,
626,Decima Privada Norte - Avenida Central Oriente,,17.1045826,-96.7406549,0,
627,Itandehui - Avenida Central Oriente,,17.1039321,-96.742717,0,
628,Avenida Circunvalación - Quetzalcóatl,,17.1030558,-96.7446392,0,
629,Privada Policarpo T. Sánchez - Avenida Eduardo Vasconcelos,,17.103074,-96.745856,0,
630,Andrés Portillo -  Avenida Eduardo Vasconcelos,,17.102834,-96.747569,0,
631,Avenida 19 de de Enero - Avenida Eduardo Vasconcelos,,17.102117,-96.749653,0,
632,Avenida Eduardo Vasconcelos - Carretera Panamericana 190,,17.101584,-96.751235,0,
633,Estadio Tecnológico de Oaxaca,,17.0799284,-96.7442723,0,
634,Constituyentes - Monte Albán,,17.07876,-96.74674,0,
635,7 Regiones - Avenida Manuel Gómez Morín,,17.074954,-96.74597,0,
636,Patria y Revolución - Avenida Manuel Gómez Morín,,17.071947,-96.744241,0,
637,Centro de Desarrollo DIF Pilares - Avenida Manuel Gómez Morín,,17.069314,-96.7429,0,
638,Hidalgo - Avenida Avenida Manuel Gómez Morín,,17.06548,-96.74094,0,
639,20 de Noviembre - Avenida Miguel Hidalgo,,17.061287,-96.726692,0,
640,Manuel Fernández Fiallo - Arteaga,,17.0568631,-96.7234598,0,
641,20 De Noviembre - Francisco Javier Mina,,17.05762,-96.7273,0,
642,Mier y Terán - Francisco Javier Mina,,17.058162,-96.73016,0,
643,Francisco Javier Mina - Galeana,,17.058335,-96.731232,0,
644,Francisco Zarco - Riveras del Atoyac,,17.0627553,-96.7381375,0,
645,Insurgentes - Avenida Manuel Gómez Morín,,17.06816,-96.74223,0,
646,Sector Popular - Avenida Manuel Gómez Morín,,17.07125,-96.74379,0,
647,Avenida Manuel Gómez Morín - OXXO,,17.076061,-96.746479,0,
648,Constituyentes - Monte Albán,,17.078733,-96.746184,0,
649,Ferrocarril Norte - Calzada Francisco I. Madero,,17.0798967,-96.7437508,0,
650,Avenida 19 de Enero - Avenida Eduardo Vasconcelos,,17.1019267,-96.7499695,0,
651,Andrés Portillo . Avenida Eduardo Vasconcelos,,17.102661,-96.747668,0,
652,Privada Policarpo T. Sánchez - Avenida Eduardo Vasconcelos,,17.1030379,-96.745802,0,
653,Avenida Circunvalación - Quetzalcóatl,,17.1029428,-96.7446805,0,
654,Itandehui - Avenida Central Oriente,,17.10385,-96.7427,0,
655,Novena Norte,,17.1046,-96.74124,0,
